Posting Date,Day,Month,Year,Amount,Description,Transaction Category,Five Guys,In N Out,Chick-Fil-A,Little Caesars,Cafe Rio,Taco Bell,Chipotle,Wendys,Arbys,Burger King,McDonalds,Arctic Circle,Sonic,Rancheritos,Mesq Mex Grill,Flying Pie Pizzeria,Jimmy Johns,Pizza Hut,Rocky Mountain Power,QuestarGas,GrangerHunter,WVCC,Walgreens,Winco,Walmart,Lucky,Sams Club,Maceys,Davis,Harmons,Reams,Smiths,Categories
2/22/21,22,2,2021,($1.00),PoS Withdrawal 39300983288134 GRANGER FAIRBOURNE WV  W VALLEY CITYUTUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/22/21,22,2,2021,($75.00),PoS Withdrawal 39300983288134 GRANGER FAIRBOURNE WV  W VALLEY CITYUTUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/22/21,22,2,2021,($28.50),PoS Withdrawal 536707001177431 WEST VALLEY CITY CORP  801-966-3600 UTUS,Utilities,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
2/22/21,22,2,2021,($30.00),PoS Withdrawal 634820901771485 UTAH INFRASTRUCTURE AG 801-613-3880 UTUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/22/21,22,2,2021,($2.98),PoS Withdrawal 596037501524073 CHEVRON 0203453        WEST VALLEY CUTUS,Auto & Transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/20/21,20,2,2021,($7.47),PoS Withdrawal  CRUMBL                 OREM         UTUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/20/21,20,2,2021,($127.63),PoS Withdrawal 89047000762203 Amazon Prime*DU5EO53Y3 Amzn.com/billWAUS,Shopping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/18/21,18,2,2021,($4.42),PoS Withdrawal MAVERIK #33 310 S 900 EAST         SALT LAKE CITUTUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/17/21,17,2,2021,$5.00 ,Deposit Transfer From 854597,Transfer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/17/21,17,2,2021,"$1,385.08 ",Descriptive Deposit Utah Independent Mortgage Corp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/17/21,17,2,2021,$600.00 ,Deposit Transfer From 854597,Transfer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/17/21,17,2,2021,($10.69),ACH Withdrawal PLANET FIT 801-462-2020 - CLUB FEES  801-462-2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/17/21,17,2,2021,($13.16),ACH Withdrawal NORTHWESTERN MU  - REQST WEB,Life Insurance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2/17/21,17,2,2021,($141.93),ACH Withdrawal WEB - UNITED MIDWEST S  - PAYMENT  002*8080028441*141.93*BRADEN A POTTER*210217,Organ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/17/21,17,2,2021,($388.98),ACH Withdrawal THD Loan Svcs 8669360602 - WEB PAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/17/21,17,2,2021,($0.99),PoS Withdrawal 337190000108778 APPLE.COM/BILL         866-712-7753 CAUS,Subscriptions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/17/21,17,2,2021,($150.64),PoS Withdrawal 7682300730009 WINCO FOODS # 73 7020 SMidvale      UTUS,Groceries,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
2/17/21,17,2,2021,($36.45),PoS Withdrawal 671070900374736 HOMEDEPOT.COM          800-430-3376 GAUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/16/21,16,2,2021,($100.00),ACH Withdrawal LINCOLN HERITAGE 800-930-7459 - INS PREM,Kathy’s Life Insurance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/16/21,16,2,2021,($139.00),ACH Withdrawal CAPITAL ONE  - MOBILE PMT,Shopping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/16/21,16,2,2021,($140.00),PoS Withdrawal 48206279993 SAMSCLUB.COM           888-746-7726 ARUS,Groceries,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
2/16/21,16,2,2021,($6.99),PoS Withdrawal 596037501524073 CHEVRON 0203453        WEST VALLEY CUTUS,Auto & Transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/16/21,16,2,2021,($80.45),PoS Withdrawal THE HOME DEPOT #4406 4581 SOUTH 4000 WEST   WEST VALLEY CUTU,Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/16/21,16,2,2021,($43.95),PoS Withdrawal 334614011883 TEXAS ROADHOUSE #2037  TAYLORSVILLE UTUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/16/21,16,2,2021,($5.08),PoS Withdrawal 67107006355 THE HOME DEPOT #4406   WEST VALLEY CUTUS,Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/16/21,16,2,2021,($21.66),PoS Withdrawal 100418 CHEVRON/HOLIDAY OIL CHEWEST VALLEY CUTUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/16/21,16,2,2021,($22.82),PoS Withdrawal 984001142889 CAFE RIO ONLINE        8886601643   UTUS,Fast Food,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2/16/21,16,2,2021,($16.74),PoS Withdrawal 3-8016303714 ARCTIC CIRCLE 118      WEST JORDAN  UTUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/16/21,16,2,2021,($5.36),PoS Withdrawal HARMONS - TAYLORSVILLE 5454 S. REDWOOD ROAD   TAYLORSVILLE U,Groceries,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
2/16/21,16,2,2021,($18.92),PoS Withdrawal TARGET STORE T33 5800 S.Redwood Rd      Taylorsville UTUS,Shopping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/16/21,16,2,2021,($11.09),PoS Withdrawal 3844623442ICK1 CHICK-FIL-A #03442     LEHI         UTUS,Fast Food,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2/13/21,13,2,2021,($4.42),PoS Withdrawal 596037501524073 CHEVRON 0203453        WEST VALLEY CUTUS,Auto & Transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/13/21,13,2,2021,($313.29),Withdrawal Potter Pmt from 756487685 CK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/13/21,13,2,2021,($104.85),Withdrawal Transfer To 756132339,Transfer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/13/21,13,2,2021,($75.00),PoS Withdrawal 3930098315087 GRANGER MEDICAL WJ     WEST JORDAN  UTUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/13/21,13,2,2021,($12.14),PoS Withdrawal  CRUMBL                 OREM         UTUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/13/21,13,2,2021,($68.58),PoS Withdrawal THE HOME DEPOT #4406 4581 SOUTH 4000 WEST   WEST VALLEY CUTU,Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/21,12,2,2021,($9.84),PoS Withdrawal WENDYS #6062 1105 N 400 W           LAYTON       UTUS,Fast Food,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2/12/21,12,2,2021,($135.41),ACH Withdrawal FinWise Bank  - FinWise Ba,Grand Piano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/21,12,2,2021,($8.03),PoS Withdrawal 73000063512461 PETCO 1246    63512461 W VALLEY CITYUTUS,Luna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/21,12,2,2021,($5.29),PoS Withdrawal 3844623348ICK1 CHICK-FIL-A #03348     TAYLORSVILLE UTUS,Fast Food,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2/12/21,12,2,2021,($4.42),PoS Withdrawal 596037501524073 CHEVRON 0203453        WEST VALLEY CUTUS,Auto & Transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/11/21,11,2,2021,($21.73),PoS Withdrawal 4445026666669 FIVE GUYS UT 1749 QSR  SALT LAKE CITUTUS,Fast Food,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2/11/21,11,2,2021,($32.08),PoS Withdrawal 596037501524073 CHEVRON 0203453        WEST VALLEY CUTUS,Auto & Transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/11/21,11,2,2021,($4.64),PoS Withdrawal 3-8016303714 ARCTIC CIRCLE 118      WEST JORDAN  UTUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/11/21,11,2,2021,($4.42),PoS Withdrawal 596037501524073 CHEVRON 0203453        WEST VALLEY CUTUS,Auto & Transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/11/21,11,2,2021,($91.00),PoS Withdrawal 104 HORIZON DENTAL A 2195 WTAYLORSVILLE UTUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/9/21,9,2,2021,($141.83),PoS Withdrawal 328008271996 AT&T*BILL PAYMENT      800-331-0500 TXUS,Cell Phones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/9/21,9,2,2021,($4.42),PoS Withdrawal 596037501524073 CHEVRON 0203453        WEST VALLEY CUTUS,Auto & Transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/8/21,8,2,2021,($21.65),PoS Withdrawal 372071843885 TACO BELL 033167       WEST VALLEY CUTUS,Fast Food,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2/8/21,8,2,2021,($25.00),ACH Withdrawal CAPITAL ONE  - CRCARDPMT,Shopping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/8/21,8,2,2021,($65.06),PoS Withdrawal 445374087994 GRUBHUBFREEBIRDSWORLD  GRUBHUB.COM  NYUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/8/21,8,2,2021,($4.42),PoS Withdrawal 596037501524073 CHEVRON 0203453        WEST VALLEY CUTUS,Auto & Transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/6/21,6,2,2021,($73.57),PoS Withdrawal  AMAZON.COM             SEATTLE      WAUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/6/21,6,2,2021,($25.24),PoS Withdrawal 650000009327811 IN N OUT BURGER 245    WEST VALLEY CUTUS,Fast Food,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2/6/21,6,2,2021,($30.02),PoS Withdrawal  AMAZON.COM             SEATTLE      WAUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/6/21,6,2,2021,($16.23),PoS Withdrawal 596037501524073 CHEVRON 0203453        WEST VALLEY CUTUS,Auto & Transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/5/21,5,2,2021,($4.42),PoS Withdrawal 100418 CHEVRON/HOLIDAY OIL CHEWEST VALLEY CUTUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/5/21,5,2,2021,($21.54),PoS Withdrawal 247360000018091 OCULUS *9E3JE3TBC2     oculus.com   CAUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/5/21,5,2,2021,($5.38),PoS Withdrawal MCDONALD'S F2108 242 SOUTH 700 EAST     SALT LAKE CI UTUS,Fast Food,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2/4/21,4,2,2021,($4.42),PoS Withdrawal 100418 CHEVRON/HOLIDAY OIL CHEWEST VALLEY CUTUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/4/21,4,2,2021,($6.04),PoS Withdrawal 372071843885 TACO BELL 033167       WEST VALLEY CUTUS,Fast Food,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2/4/21,4,2,2021,($5.00),PoS Withdrawal MCDONALD'S F2108 242 SOUTH 700 EAST     SALT LAKE CI UTUS,Fast Food,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2/4/21,4,2,2021,($8.55),PoS Withdrawal 737627361881 PANDA EXPRESS #966 P   olo.com      UTUS,Shopping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/3/21,3,2,2021,($34.45),PoS Withdrawal 596037501524073 CHEVRON 0203453        WEST VALLEY CUTUS,Auto & Transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/1/21,1,2,2021,($531.30),ACH Withdrawal VENMO  - PAYMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/1/21,1,2,2021,($6.42),PoS Withdrawal 235251000762203 AMZN Mktp US*YX9F96XP3 Amzn.com/billWAUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/1/21,1,2,2021,($11.89),PoS Withdrawal 372656398883 OLIVE GARDEN 0021801   WEST VALLEY  UTUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/1/21,1,2,2021,($33.45),PoS Withdrawal  AMAZON.COM             SEATTLE      WAUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/1/21,1,2,2021,($27.82),PoS Withdrawal  AMAZON.COM             SEATTLE      WAUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/1/21,1,2,2021,($24.18),PoS Withdrawal 21770021637667 MOOCHIE'S MIDVALE      801-3550917  UTUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/30/21,30,1,2021,($2.19),PoS Withdrawal 7682300730007 WINCO FOODS # 73 7020 SMidvale      UTUS,Groceries,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
1/30/21,30,1,2021,($7.04),PoS Withdrawal  CRUMBL                 OREM         UTUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/30/21,30,1,2021,($18.44),PoS Withdrawal 372071843885 TACO BELL 033167       WEST VALLEY CUTUS,Fast Food,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1/30/21,30,1,2021,($35.50),PoS Withdrawal 445374087994 GRUBHUBFREEBIRDSWORLD  GRUBHUB.COM  NYUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/30/21,30,1,2021,($38.58),PoS Withdrawal 32905040399 RED ROBIN 12412        LAYTON       UTUS,Restaurants ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/29/21,29,1,2021,($6.99),PoS Withdrawal 195097538197133 PAYPAL *MUSESCORE      35314369001    BE,Shopping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/29/21,29,1,2021,($4.42),PoS Withdrawal 100418 CHEVRON/HOLIDAY OIL CHEWEST VALLEY CUTUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/28/21,28,1,2021,($9.84),PoS Withdrawal WENDYS #6062 1105 N 400 W           LAYTON       UTUS,Fast Food,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1/28/21,28,1,2021,($40.99),PoS Withdrawal 596010301524073 CHEVRON 0357883        LAYTON       UTUS,Auto & Transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/28/21,28,1,2021,($4.38),PoS Withdrawal 100418 CHEVRON/HILLFIELD CHEVRLAYTON       UTUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/27/21,27,1,2021,($28.67),PoS Withdrawal 4445026666677 FIVE GUYS UT 1749 ECOMM385-237-4111 UTUS,Fast Food,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1/26/21,26,1,2021,($27.87),PoS Withdrawal 4445091015743 MACYS   .COM           800-289-6229 OHUS,Shopping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/25/21,25,1,2021,($25.05),PoS Withdrawal 3844623348ICK1 CHICK-FIL-A #03348     TAYLORSVILLE UTUS,Fast Food,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1/25/21,25,1,2021,($15.74),PoS Withdrawal 7682300730012 WINCO FOODS # 73 7020 SMidvale      UTUS,Groceries,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
1/25/21,25,1,2021,($31.73),PoS Withdrawal ARBYS #155 WEST 4663 S 2700 W          TAYLORSVILLE UTUS,Fast Food,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1/25/21,25,1,2021,($0.54),PoS Withdrawal 984177544884 CAFE RIO SOUTH PROVO   8014415000   UTUS,Fast Food,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1/23/21,23,1,2021,($36.97),PoS Withdrawal 539478 HOLIDAY OIL #29        TAYLORSVILLE UTUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/23/21,23,1,2021,($20.32),PoS Withdrawal  AMAZON.COM             SEATTLE      WAUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/23/21,23,1,2021,($9.37),PoS Withdrawal  CRUMBL                 OREM         UTUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/23/21,23,1,2021,($27.35),PoS Withdrawal 650000009327811 IN N OUT BURGER 245    WEST VALLEY CUTUS,Fast Food,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1/23/21,23,1,2021,($26.76),PoS Withdrawal 596037501524073 CHEVRON 0203453        WEST VALLEY CUTUS,Auto & Transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/22/21,22,1,2021,($58.10),ACH Withdrawal EMI HEALTH  - INS PREM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/22/21,22,1,2021,($194.51),ACH Withdrawal PROG DIRECT INS BRANCH05DEBIT  ACH - INS PREM,Auto Insurance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/22/21,22,1,2021,$37.43 ,Credit AMAZON.COM REFUNDAMAZON.COM       SEATTLE      WAUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/20/21,20,1,2021,($26.71),ACH Withdrawal NORTHWESTERN MU  - REQST WEB,Life Insurance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
1/20/21,20,1,2021,($20.00),PoS Withdrawal 650000008384268 1915 GREAT CLIPS AT WILWEST VALLEY CUTUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/19/21,19,1,2021,($10.69),ACH Withdrawal PLANET FIT 801-462-2020 - CLUB FEES  801-462-2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/19/21,19,1,2021,($78.93),ACH Withdrawal ROCKYMTN/PACIFIC  - POWER BILL,Utilities,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1/19/21,19,1,2021,($100.00),ACH Withdrawal LINCOLN HERITAGE 800-930-7459 - INS PREM,Kathy’s Life Insurance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/19/21,19,1,2021,($141.93),ACH Withdrawal WEB - UNITED MIDWEST S  - PAYMENT  002*8080028441*141.93*BRADEN A POTTER*210119,Organ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/19/21,19,1,2021,($150.93),ACH Withdrawal QuestarGas  - QuestarGas,Utilities,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
1/19/21,19,1,2021,($188.00),ACH Withdrawal KOHL'S TELECHK 800-697-9263 - CHG PYMT,Shopping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/19/21,19,1,2021,($272.00),ACH Withdrawal CAPITAL ONE  - MOBILE PMT,Shopping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/19/21,19,1,2021,($777.96),ACH Withdrawal THD Loan Svcs 8669360602 - WEB PAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/19/21,19,1,2021,($27.67),PoS Withdrawal 4445026666677 FIVE GUYS UT 1749 ECOMM385-237-4111 UTUS,Fast Food,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1/19/21,19,1,2021,($59.80),PoS Withdrawal 226016159999 VCA ALL PET TVILLE#159 TAYLORSVILLE UTUS,Luna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/19/21,19,1,2021,($8.57),PoS Withdrawal 6125490030NAU1 MACEY'S GRANGER        WEST VALLEY CUTUS,Groceries,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
1/19/21,19,1,2021,($46.58),PoS Withdrawal 8788242905155 GRANGER HUNTER IMPROVE 801-9683551  UTUS,Utilities,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1/19/21,19,1,2021,($23.57),PoS Withdrawal 105038 PETCO 1246             WEST VALLEY  UTUS,Luna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/19/21,19,1,2021,($0.99),PoS Withdrawal 337190000108778 APPLE.COM/BILL         866-712-7753 CAUS,Subscriptions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/19/21,19,1,2021,($125.00),PoS Withdrawal 542929806616843 SUPERIOR WATER AND AIR WEST VALLEY CUTUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/19/21,19,1,2021,($33.43),PoS Withdrawal 243351000089224 ZAP*ZAPPOS.COM         800-927-7671 NVUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/16/21,16,1,2021,($28.50),PoS Withdrawal 536707001177431 WEST VALLEY CITY CORP  801-966-3600 UTUS,Utilities,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
1/16/21,16,1,2021,($30.00),PoS Withdrawal 634820901771485 UTAH INFRASTRUCTURE AG 801-613-3880 UTUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/16/21,16,1,2021,($9.37),PoS Withdrawal  CRUMBL                 OREM         UTUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/16/21,16,1,2021,($21.44),PoS Withdrawal  AMAZON.COM             SEATTLE      WAUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/16/21,16,1,2021,($37.43),PoS Withdrawal  AMAZON.COM             SEATTLE      WAUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/16/21,16,1,2021,($5.89),PoS Withdrawal TARGET STORE T33 5800 S.Redwood Rd      Taylorsville UTUS,Shopping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/16/21,16,1,2021,($28.11),PoS Withdrawal 100418 CHEVRON/HOLIDAY OIL CHEWEST VALLEY CUTUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/16/21,16,1,2021,($37.00),PoS Withdrawal 395709755498 REVIO  *XMission       801-5390852  UTUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/15/21,15,1,2021,($318.18),Withdrawal Potter Pmt from 756487685 CK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/15/21,15,1,2021,($104.85),Withdrawal Transfer To 756132339,Transfer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/15/21,15,1,2021,($262.57),PoS Withdrawal THE HOME DEPOT #4406 4581 SOUTH 4000 WEST   WEST VALLEY CUTU,Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/15/21,15,1,2021,($18.58),PoS Withdrawal 3-8016303714 ARCTIC CIRCLE 118      WEST JORDAN  UTUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/14/21,14,1,2021,"$5,349.42 ",ACH Deposit UOFU INCOME ACTG INACCT TUIT REFUND - CREDIT REF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/14/21,14,1,2021,($412.85),PoS Withdrawal 395708457148 MK Cosmetic            800-2729333  TXUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/13/21,13,1,2021,($15.00),PoS Withdrawal  AMAZON.COM             SEATTLE      WAUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/13/21,13,1,2021,$330.00 ,ACH Deposit VENMO  - CASHOUT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/13/21,13,1,2021,($16.08),PoS Withdrawal 445379078998 BREAST PADS LLC        844-611-0588 UTUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/13/21,13,1,2021,($13.93),PoS Withdrawal  AMAZON.COM             SEATTLE      WAUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/21,12,1,2021,($27.85),PoS Withdrawal  AMAZON.COM             SEATTLE      WAUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/21,12,1,2021,($135.41),ACH Withdrawal FinWise Bank  - FinWise Ba,Grand Piano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/12/21,12,1,2021,($9.07),PoS Withdrawal 650000009327811 IN N OUT BURGER 245    WEST VALLEY CUTUS,Fast Food,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1/11/21,11,1,2021,($25.70),PoS Withdrawal 4445900002736 WALMART GROCERY        800-966-6546 ARUS,Groceries,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
